src,dst,bytes
0,1,103330
0,2,5909735
0,3,100894
0,4,176117
0,5,90408
0,6,182972
0,7,136520
0,8,296831
0,9,150009
0,10,123997
0,11,1045988
0,12,75342
0,13,85869
0,14,111063
0,15,68984
0,16,72004
0,17,69932
0,18,72065
0,19,64208
0,20,275236
0,21,342198
0,22,805406
0,23,93631
0,24,79716
0,25,314583
0,26,217782
0,27,62984
0,28,325256
0,29,519078
0,30,183641
0,31,346985
0,32,793956
0,33,166579
0,34,67498
0,35,69812
0,36,242541
0,37,73179
0,38,1003637
0,39,6459362
0,40,89260
0,41,1362911
0,42,126187
0,43,183608
0,44,64562
0,45,289323
0,46,95448
0,47,105499
0,48,1649989
0,49,1048436
0,50,231871
0,51,63660
0,52,101264
0,53,119497
0,54,97185
0,55,120064
0,56,107287
0,57,74435
0,58,79433
0,59,316848
0,60,421281
0,61,188768
0,62,185026
0,63,70554
0,64,67418
0,65,398209
0,66,99013
0,67,81450
0,68,372020
0,69,64042
0,70,282229
0,71,85388
0,72,83968
0,73,112507
0,74,151835
0,75,459945
0,76,4208750
0,77,65665
0,78,69124
0,79,555803
0,80,1093498
0,81,1783123
0,82,81134
0,83,2032213
0,84,185880
0,85,354119
0,86,62307
0,87,5020262
0,88,153533
0,89,163273
0,90,69789
0,91,98679
0,92,103342
0,93,215017
0,94,29252581
0,95,102969
0,96,489792
0,97,87332
0,98,167029
0,99,108069
0,100,110491
0,101,149455
0,102,580260
0,103,75876
0,104,188170
0,105,386209
0,106,240324
0,107,574506
0,108,101956
0,109,149824
0,110,381798
0,111,95834
0,112,68332
0,113,1524206
0,114,78953
0,115,68108
0,116,129239
0,117,402410
0,118,135226
0,119,72307
0,120,102265
0,121,90822
0,122,178955
0,123,426097
0,124,64685
0,125,157137
0,126,66551
0,127,188030
1,0,152644
1,2,109184
1,3,235948
1,4,105245
1,5,90454
1,6,516386
1,7,105987
1,8,427514
1,9,268621
1,10,14038534
1,11,119696
1,12,564618
1,13,81269
1,14,701788
1,15,91397
1,16,127070
1,17,93465
1,18,74364
1,19,71299
1,20,885171
1,21,419291
1,22,86211
1,23,4618709
1,24,76189
1,25,775678
1,26,178987
1,27,184924
1,28,19961858
1,29,1112347
1,30,537225
1,31,563306
1,32,179985
1,33,71728
1,34,86599
1,35,64508
1,36,1706165
1,37,171507
1,38,296346
1,39,64805
1,40,69693
1,41,135822
1,42,448819
1,43,305642
1,44,91631
1,45,87798
1,46,188416
1,47,119041
1,48,68464
1,49,304620
1,50,324969
1,51,110876
1,52,113015
1,53,251853
1,54,146010
1,55,95875
1,56,62427
1,57,3980238
1,58,1235877
1,59,140336
1,60,117425
1,61,78153
1,62,274322
1,63,508677
1,64,80081
1,65,11369745
1,66,82684
1,67,168079
1,68,91519
1,69,792974
1,70,661686
1,71,65690
1,72,71323
1,73,5890311
1,74,83570
1,75,9276020
1,76,105706
1,77,177969
1,78,96397
1,79,72343
1,80,160426
1,81,2952542
1,82,157617
1,83,14428937
1,84,79986
1,85,102656
1,86,624326
1,87,97890
1,88,115920
1,89,119436
1,90,91136
1,91,64013
1,92,259356
1,93,70729
1,94,72691
1,95,286947
1,96,14945778
1,97,84929
1,98,205229
1,99,207263
1,100,378361
1,101,2458462
1,102,68141
1,103,126899
1,104,559402
1,105,100127
1,106,165242
1,107,100415
1,108,160216
1,109,166411
1,110,79477
1,111,643510
1,112,4509536
1,113,102036
1,114,719018
1,115,103588
1,116,628142
1,117,101694
1,118,156985
1,119,85819
1,120,76129
1,121,266282
1,122,418834
1,123,302094
1,124,121308
1,125,735755
1,126,118814
1,127,107187
2,0,165464
2,1,1555652
2,3,63699
2,4,75420
2,5,1034697
2,6,101468
2,7,303943
2,8,222364
2,9,98539
2,10,77853
2,11,130878
2,12,83239
2,13,202627
2,14,82243
2,15,588666
2,16,97426
2,17,209633
2,18,73786
2,19,108413
2,20,81822
2,21,452823
2,22,111116
2,23,66525
2,24,1195123
2,25,262745
2,26,100017
2,27,380136
2,28,394634
2,29,116895
2,30,202707
2,31,81586
2,32,66385
2,33,278512
2,34,68552
2,35,76457
2,36,115274
2,37,14839717
2,38,62021
2,39,73310
2,40,85454
2,41,121954
2,42,75896
2,43,213858
2,44,32034774
2,45,321376
2,46,427198
2,47,108477
2,48,74236
2,49,66054
2,50,425626
2,51,95428
2,52,571533
2,53,138534
2,54,198874
2,55,583317
2,56,82274
2,57,77115
2,58,193055
2,59,740051
2,60,164089
2,61,131914
2,62,315214
2,63,337634
2,64,192030
2,65,122944
2,66,105100
2,67,112836
2,68,304790
2,69,66489
2,70,778987
2,71,168622
2,72,6131405
2,73,249891
2,74,206803
2,75,462669
2,76,144418
2,77,70682
2,78,69750
2,79,13943945
2,80,2100298
2,81,74653
2,82,68834
2,83,96099
2,84,170947
2,85,677137
2,86,93020
2,87,59670356
2,88,186880
2,89,115245
2,90,333380
2,91,316484
2,92,438342
2,93,230591
2,94,86094
2,95,98347
2,96,79672
2,97,174515
2,98,71608
2,99,367182
2,100,96038
2,101,197370
2,102,256541
2,103,188100
2,104,65931
2,105,171212
2,106,184450
2,107,546493
2,108,1085598
2,109,76430
2,110,2506122
2,111,98102
2,112,90831
2,113,62758
2,114,92846
2,115,219631
2,116,132594
2,117,67487
2,118,183977
2,119,747462
2,120,204287
2,121,118769
2,122,134825
2,123,132612
2,124,111639
2,125,200203
2,126,232748
2,127,129769
3,0,103918
3,1,75460
3,2,744394
3,4,67767
3,5,627503
3,6,124128
3,7,280177
3,8,81647
3,9,91885
3,10,141868
3,11,63931
3,12,91192
3,13,228270
3,14,77465
3,15,184179
3,16,205558
3,17,504794
3,18,70496
3,19,203717
3,20,363747
3,21,63064
3,22,117810
3,23,108133
3,24,114961
3,25,82855
3,26,66442
3,27,122272
3,28,81307
3,29,205930
3,30,78160
3,31,3045465455
3,32,76972
3,33,517280
3,34,312081
3,35,5612410
3,36,99556
3,37,190154
3,38,83602
3,39,227621
3,40,416262
3,41,81194
3,42,88779
3,43,97636
3,44,268823
3,45,125017
3,46,96068
3,47,185504
3,48,615893
3,49,128694
3,50,100105
3,51,220896
3,52,89727
3,53,141036
3,54,119208
3,55,135783
3,56,66735
3,57,907885
3,58,269771
3,59,76911
3,60,278296
3,61,1349796
3,62,108451
3,63,147590
3,64,2435251
3,65,112781
3,66,383474
3,67,206595
3,68,967849
3,69,108196
3,70,206387
3,71,164939
3,72,116326
3,73,158586
3,74,171834
3,75,286643
