src,dst,bytes
0,1,16046
0,2,28692
0,3,115245
0,4,34553
0,5,49790
0,6,10148
0,7,29014
0,8,11797
0,9,10749
0,10,8158
0,11,69350
0,12,6733
0,13,26692
0,14,80260
0,15,11388
0,16,7832
0,17,8260
0,18,23648
0,19,6446
0,20,10863
0,21,52844
0,22,117109
0,23,101538
0,24,12039
0,25,255819
0,26,11103
0,27,11887
0,28,6741
0,29,6784
0,30,11269
0,31,13010
0,32,164194
0,33,10725
0,34,88185
0,35,138198
0,36,75954
0,37,9187
0,38,52864
0,39,12703
0,40,27429
0,41,6808
0,42,11006
0,43,7453
0,44,11822
0,45,5671090
0,46,36175
0,47,6633
0,48,49555
0,49,9424
0,50,7759
0,51,18262
0,52,26100
0,53,6932
0,54,108727
0,55,242275
0,56,8084
0,57,6428
0,58,6695
0,59,11771
0,60,117488
0,61,21752
0,62,35073
0,63,14594
0,64,7397
0,65,7476
0,66,98178
0,67,11565
0,68,6977
0,69,9362
0,70,7416
0,71,6600
0,72,7178
0,73,45121
0,74,145690
0,75,100592
0,76,16920
0,77,11208
0,78,290423
0,79,45745
0,80,20925
0,81,17804
0,82,61010
0,83,11758
0,84,12722
0,85,60005
0,86,238024
0,87,71188
0,88,6509
0,89,8347
0,90,20080
0,91,493636
0,92,78250
0,93,20470
0,94,11865
0,95,23061
0,96,24469
0,97,21232
0,98,7296
0,99,31245
0,100,6645
0,101,8008
0,102,42040
0,103,52884
0,104,9353
0,105,7442
0,106,7045
0,107,9078
0,108,244063
0,109,10537
0,110,581304
0,111,11800
0,112,158398
0,113,9754
0,114,9931
0,115,288375
0,116,6581
0,117,25093
0,118,6591
0,119,10231
0,120,8557
0,121,14319
0,122,7872
0,123,8168
0,124,13580
0,125,828285
0,126,11444
0,127,10970
1,0,23480
1,2,7406
1,3,20177
1,4,67079
1,5,10270
1,6,33787
1,7,28860
1,8,19069
1,9,112434
1,10,50211
1,11,2393773
1,12,8281
1,13,17120
1,14,12730
1,15,2772362
1,16,159530
1,17,50082
1,18,6452
1,19,9443
1,20,6844
1,21,8099
1,22,9966
1,23,25995
1,24,16574
1,25,94154
1,26,9360
1,27,119179
1,28,8812
1,29,20302
1,30,21602
1,31,16962
1,32,6901
1,33,7597
1,34,15655
1,35,28312
1,36,12663
1,37,91237
1,38,21093
1,39,65270
1,40,15039
1,41,6405
1,42,10206
1,43,15719
1,44,18090
1,45,15860
1,46,50919
1,47,73943
1,48,7501
