src,dst,bytes
0,1,4949280
0,2,475767
0,3,349227
0,4,557730
0,5,176260
0,6,213535
0,7,374235
0,8,1151238
0,9,194379
0,10,367320
0,11,1294682
0,12,331847
0,13,414500
0,14,785393
0,15,5693686
0,16,205445
0,17,1258308
0,18,1649831
0,19,276925
0,20,309397
0,21,332018
0,22,748100
0,23,869162
0,24,190352
0,25,464120
0,26,173096
0,27,179198
0,28,962407
0,29,2660303
0,30,214607
0,31,10786718
0,32,337050
0,33,565809
0,34,1300932
0,35,3897049
0,36,345509
0,37,9686963
0,38,1441161
0,39,285507
0,40,308946
0,41,404446
0,42,234095
0,43,244806
0,44,406917
0,45,271384
0,46,468909
0,47,2180978
0,48,516064
0,49,471826
0,50,191220
0,51,423947
0,52,620771
0,53,218516
0,54,784565
0,55,357084
0,56,175939
0,57,526631
0,58,17881590
0,59,228192
0,60,242381
0,61,41081107
0,62,274975
0,63,8378240
1,0,2555492
1,2,186298
1,3,565354
1,4,867168
1,5,237568
1,6,576919
1,7,187612
1,8,422878
1,9,837303
1,10,405185
1,11,697564
1,12,748859
1,13,816338
1,14,327289
1,15,177990
1,16,578336
1,17,3182273
1,18,195929
1,19,526232
1,20,251530
1,21,239059
1,22,225048
1,23,283829
1,24,441174
1,25,335998
1,26,222886
1,27,712539
1,28,548568
1,29,177229
1,30,242766
1,31,52937885
1,32,21879191
1,33,398626
1,34,510736
1,35,322357
1,36,223299
1,37,366088
1,38,279525
1,39,208978
1,40,8315047
1,41,260781
1,42,599876
1,43,180702
1,44,487269
1,45,179919
1,46,1157964
1,47,690349944
1,48,609638
1,49,395066
1,50,248982
1,51,326126
1,52,177718
1,53,549429
1,54,5631629
1,55,877222
1,56,203475
1,57,323169
1,58,213307
1,59,315521
1,60,223713
1,61,596352
1,62,240567
1,63,227763
2,0,276803
2,1,285377
2,3,260452
2,4,702266
2,5,374875
2,6,2373423
2,7,245493
2,8,18679243
2,9,428273
2,10,436607
2,11,243831
2,12,569929
2,13,202572
2,14,632283
2,15,269154
2,16,475106
2,17,1005012
2,18,270206
2,19,310150
2,20,1282345
2,21,448192
2,22,1357508
2,23,2841854
2,24,221901
2,25,289983
2,26,3248226
2,27,215146
2,28,581190
2,29,438025
2,30,254021
2,31,945814
2,32,206946
2,33,447303
2,34,1106093
2,35,224296
2,36,1540463
2,37,2015327
2,38,1578385
2,39,172528
2,40,235637
2,41,1001114
2,42,304360
2,43,233196
2,44,1531948
2,45,467302
2,46,409416
2,47,200245
2,48,270794
2,49,668050
2,50,357672
2,51,25743717
2,52,581668
2,53,338109
2,54,1416314
2,55,516448
2,56,329976
2,57,223465
2,58,1563599
2,59,323332
2,60,264907
2,61,246580
2,62,5887599
2,63,283061
3,0,446713
3,1,1373516
3,2,2815775
3,4,303052
3,5,434356
3,6,236921
3,7,709084
3,8,288918
3,9,272571
3,10,1763303
3,11,399826
3,12,648838
3,13,590890
3,14,235728
3,15,256451
3,16,268922
3,17,6390621
3,18,375947
3,19,172734
3,20,2317929
3,21,651773
3,22,1785483
3,23,204245
3,24,298062
3,25,974590
3,26,197305
3,27,363243
3,28,330824
3,29,2006029
3,30,354945
3,31,855379
3,32,318033
3,33,328627
3,34,1223764
3,35,2264769
3,36,27888663
3,37,383164
3,38,2922813
3,39,928609
3,40,348852
3,41,208905
3,42,735400
3,43,216077
3,44,204949
3,45,231949
3,46,205232
3,47,4308658
3,48,275582
3,49,498569
3,50,497490
3,51,645927
3,52,173564
3,53,34998691
3,54,281788
3,55,171963
3,56,417345
3,57,520321
3,58,192158
3,59,319463
3,60,504033
3,61,292134
3,62,919666
3,63,294040
4,0,1992229
4,1,562192
4,2,368146
4,3,433238
4,5,184724197
4,6,525437
4,7,348665
4,8,823520
4,9,281662
4,10,294726
4,11,546001
4,12,2305919
4,13,1676089
4,14,178318
4,15,2048501
4,16,269855
4,17,1137999
4,18,188275
4,19,193231
4,20,12938087
4,21,243056
4,22,1012891
4,23,267533
4,24,2895361
4,25,1792990
4,26,883358
4,27,724519
4,28,1900302
4,29,203964
4,30,3805235
4,31,238965
4,32,15234065
4,33,218914
4,34,415014
4,35,494276
