src,dst,bytes
0,1,152644
0,2,165464
0,3,103918
0,4,166187
0,5,62233
0,6,3509184
0,7,113945
0,8,181648
0,9,88735
0,10,293547
0,11,680825
0,12,90271
0,13,152215
0,14,106060
0,15,258600
0,16,67945
0,17,289786
0,18,88120
0,19,543045
0,20,484574
0,21,73862
0,22,105402
0,23,221841
0,24,119345
0,25,568322
0,26,99731
0,27,946394
0,28,78931
0,29,90472
0,30,63045
0,31,88594
0,32,111236
0,33,428622
0,34,142266
0,35,333480
0,36,174637
0,37,88462
0,38,422205
0,39,2883103
0,40,67332
0,41,173512
0,42,681939
0,43,106195
0,44,71364
0,45,66426
0,46,335900
0,47,92008
0,48,97605
0,49,1083856
0,50,156109
0,51,88426
0,52,979997
0,53,157086
0,54,145352
0,55,232800
0,56,116822
0,57,197217
0,58,100928
0,59,67114
0,60,107791
0,61,514383
0,62,68513
0,63,69001
0,64,144224
0,65,79956
0,66,126441
0,67,112891
0,68,255554
0,69,90988
0,70,318959
0,71,78364
0,72,100671
0,73,64994
0,74,511955
0,75,77417
0,76,175714
0,77,969972
0,78,72796
0,79,67896
0,80,115374
0,81,113820
0,82,912937
0,83,457608
0,84,552752
0,85,71866
0,86,855523
0,87,309966
0,88,232852
0,89,65599
0,90,252092
0,91,472534
0,92,96976
0,93,1022846
0,94,570996
0,95,962227
0,96,68152
0,97,101649
0,98,193239
0,99,134445
0,100,98937
0,101,177400
0,102,545998
0,103,76809
0,104,426411
0,105,138835
0,106,101096
0,107,519529
0,108,725628
0,109,11701701
0,110,4668799
0,111,154396049
0,112,78846
0,113,127567
0,114,713324
0,115,108682
0,116,85158
0,117,109716
0,118,63268
0,119,79053
0,120,322503
0,121,89466
0,122,104190
0,123,115046
0,124,418226
0,125,93436
0,126,109482
0,127,88761
1,0,103330
1,2,1555652
1,3,75460
1,4,97342
1,5,80390
1,6,610994
1,7,217599
1,8,142371
1,9,70922
1,10,623379
1,11,117751
1,12,166076
1,13,244567
1,14,222650
1,15,111787
1,16,426568
1,17,145439
1,18,75093
1,19,126780
1,20,133299
1,21,67978
1,22,373248
1,23,1430701
1,24,1127113
1,25,243719
1,26,247841
1,27,64552
1,28,77232
1,29,88251
1,30,589235
1,31,68756
1,32,75962
1,33,63612
1,34,82105
1,35,251733
1,36,92626
1,37,129751
1,38,197792
1,39,1314275
1,40,273624
1,41,620865
1,42,85902
1,43,406836
1,44,282302
1,45,172609
1,46,65411
1,47,81548
1,48,76102
1,49,153630
1,50,308309
1,51,89475
1,52,247609
1,53,93660
1,54,350354
1,55,345910
1,56,294805804
1,57,409447
1,58,211140
1,59,165630
1,60,200912
1,61,91744
1,62,89691
1,63,192981
1,64,82660
1,65,130951
1,66,65997
1,67,68250
1,68,78884291
1,69,895476
1,70,204246
1,71,187227
1,72,7221523
1,73,76397
1,74,183206
1,75,123606
1,76,25396927
1,77,228470
1,78,775208
1,79,104512
1,80,1321742
1,81,795432
1,82,2733772
1,83,267413
1,84,92406
1,85,599934
1,86,100615
1,87,128502
1,88,92435
1,89,369950
1,90,4416397
1,91,126661
1,92,68861
1,93,88726
1,94,127670
1,95,77979
1,96,6173353
1,97,772863
1,98,333080
1,99,154971
1,100,79854
1,101,91547
1,102,576686
1,103,272029
1,104,123541
1,105,101445
1,106,98873
1,107,63273
1,108,90757
1,109,166832
1,110,83816
1,111,62090
1,112,127929
1,113,404112
1,114,80864
1,115,164280
1,116,116632
1,117,448474
1,118,249655
1,119,107488
1,120,105962
1,121,291734
1,122,89019
1,123,21310697
1,124,227472
1,125,293627
1,126,493055
1,127,454231
2,0,5909735
2,1,109184
2,3,744394
2,4,745706
2,5,116661
2,6,111855
2,7,89853
2,8,124851
2,9,78020
2,10,347308
2,11,124951
2,12,63878
2,13,65543
2,14,9990983
2,15,1223820
2,16,79810
2,17,109573
2,18,308831
2,19,202989
2,20,337941
2,21,82941
2,22,109404
2,23,82676
2,24,179437
2,25,81753
2,26,121339
2,27,169516
2,28,104871
2,29,62390
2,30,1445300
2,31,70150
2,32,93049
2,33,82730
2,34,1633239
2,35,235842
2,36,150520
2,37,284532
2,38,215511
2,39,86700
2,40,79578
2,41,303437
2,42,11116383
2,43,88585
2,44,128485
2,45,373865
2,46,88033
2,47,277221
2,48,2060083
2,49,202748
2,50,307617
2,51,67637
2,52,1674745
2,53,143324
2,54,65879
2,55,69202
2,56,96048
2,57,113167
2,58,768212
2,59,124505
2,60,16462343
2,61,118678
2,62,163762
2,63,155711
2,64,83144
2,65,99110
2,66,406260
2,67,186121
2,68,132964
2,69,220426
2,70,146852
2,71,114226
2,72,311638
2,73,183172
2,74,106073
2,75,92387
2,76,82552
2,77,76538
2,78,309266
2,79,437682
2,80,71352
2,81,288322
2,82,82158
2,83,226335
2,84,74313
2,85,413571
2,86,533172
2,87,275730
2,88,64904
2,89,21517096
2,90,75816
2,91,162145
2,92,80879
2,93,2021258
2,94,88198
2,95,207640
2,96,2172685
2,97,69562
2,98,119926
2,99,101321
2,100,65859
2,101,72545
2,102,76518
2,103,291577
2,104,76376
2,105,67503
2,106,62422
2,107,216596
2,108,18924951
2,109,134181
2,110,222698
2,111,191016
2,112,551994
2,113,1606006
2,114,90372
2,115,64730
2,116,964328
2,117,2568128
2,118,17401056
2,119,283042
2,120,3231275
2,121,66719
2,122,388450
2,123,10526177
2,124,463950
2,125,2474163
2,126,107501
2,127,209121
3,0,100894
3,1,235948
3,2,63699
3,4,109625
3,5,65925
3,6,76688020
3,7,96769
3,8,101028
3,9,84799
3,10,80775
3,11,111330
3,12,68447
3,13,83168
3,14,78810
3,15,587816
3,16,74957
3,17,68917
3,18,107879
3,19,240985
3,20,506298
3,21,69755
3,22,782800
3,23,72969
3,24,70647
3,25,139968
3,26,732775
3,27,66829
3,28,251315
3,29,72435
3,30,102865
3,31,131859
3,32,63206
3,33,152596
3,34,465976
3,35,178764
3,36,185640
3,37,106627
3,38,117366
3,39,124324
3,40,147120
3,41,66111
3,42,109547
3,43,7423520
3,44,221936
3,45,79246
3,46,159904
3,47,139846
3,48,64720
3,49,72581
3,50,130268
3,51,343146
3,52,790530
3,53,86828
3,54,113001
3,55,138996
3,56,200675
3,57,11633898
3,58,62325
3,59,74892
3,60,78604
3,61,1429256
3,62,65512
3,63,1177680
3,64,106146
3,65,77631
3,66,2046061
3,67,280250
3,68,273903
3,69,958744
3,70,61957
3,71,178892
3,72,130161
3,73,590946
3,74,189797
3,75,116690
3,76,75916
3,77,4240335
3,78,451772
3,79,265686
3,80,229677
3,81,63225
3,82,610083
3,83,986542
3,84,170243
3,85,244171
3,86,77314
3,87,188592
3,88,360716
3,89,62297
3,90,99611
3,91,397794
3,92,159307
3,93,89242
3,94,239339
3,95,65447
3,96,65215
3,97,206887
3,98,412385
3,99,875082
3,100,98905
3,101,525231
3,102,353338
3,103,143260
